HR,RD,PS,YEAR,FIPSNO
12.509493812,0.2622560268,0.2351310342,2,2716
24.868198548,2.2408491242,-0.836114789,2,2717
6.4121060562,1.1181790564,-0.076416348,2,2718
14.563672376,0.4330165506,-0.145633526,2,2719
16.870518768,2.1865772659,-0.500095602,2,2720
51.975051975,1.6315450472,-1.625021626,2,2721
9.539926667,2.233281848,0.8542635907,2,2722
2.9104455892,1.7404250609,-0.421570034,2,2723
4.8482497818,-0.095346229,-0.024674158,2,2724
6.4412238325,-0.544810552,0.9986833069,2,2725
0.0,1.2365513404,-0.566029087,2,2726
14.961993031,0.0683662517,2.0177093806,2,2727
17.076502732,0.0554536596,-1.468537102,2,2728
14.461685042,2.1880383203,0.5250942578,2,2729
8.9119551257,0.2036453599,0.6987622573,2,2730
0.0,0.2048213424,-1.672631655,2,2731
10.674740652,0.3203124656,1.1457711882,2,2732
10.40257984,0.2406890138,1.3865245002,2,2733
11.392116655,2.2216184177,-0.627878871,2,2734
0.0,0.9843831323,-1.485623534,2,2735
17.182130584,0.5816472238,-2.189742905,2,2736
19.765970904,1.206036996,0.2121115709,2,2737
9.1296686843,0.0144539191,0.3923591654,2,2738
7.6685646364,0.6209403795,-0.051222125,2,2739
14.835694681,1.9590725824,-0.362651509,2,2740
0.0,2.2077556487,-1.67954994,2,2741
9.8133434399,-0.28887793,1.7826101417,2,2742
10.778983677,-0.249680897,0.4465965916,2,2743
8.5612773426,1.6611753402,-0.661922448,2,2744
4.3721580972,1.4731604315,-0.706359131,2,2745
9.864851534,0.7606644311,-1.436490141,2,2746
13.201320132,0.6761893535,0.0618229569,2,2747
10.820168795,0.1663182206,-0.578971256,2,2748
16.513350918,0.2688562622,2.3017341576,2,2749
8.8554742328,0.0870883801,0.8794520175,2,2750
0.0,1.2303942536,-0.708624844,2,2751
13.335111348,-0.270504617,0.1437229086,2,2752
6.3173189298,-0.393020328,-0.676484181,2,2753
9.3449210354,0.5008951486,-1.345753418,2,2754
5.1356320422,1.6725082755,0.2668663087,2,2755
6.504911208,1.8347522082,0.2801798628,2,2756
10.086075485,0.0974833742,1.2331784735,2,2757
7.8951523764,1.0233107512,0.2352171087,2,2758
16.154762626,0.3131515207,0.1234614404,2,2759
5.7571628701,1.2145750789,0.6488830427,2,2760
6.4271482743,1.3390440761,-0.249362463,2,2761
11.562698734,1.3004537473,-0.257683221,2,2762
3.7798466138,-0.355046094,0.9182037763,2,2763
5.2992766487,-0.083287111,0.265943319,2,2764
10.614584439,1.3788655983,-0.06128861,2,2765
11.688273739,0.2021135428,1.6541860259,2,2766
7.7628392883,0.4950276842,1.4893515631,2,2767
20.672670729,0.3968103671,0.66024813,2,2768
3.6176832357,0.4973311065,0.1901788469,2,2769
21.992522542,0.894195346,-0.486877506,2,2770
9.7985694089,0.5888550714,0.4283942681,2,2771
31.70577045,0.696634918,-0.86816555,2,2772
0.0,1.0899445103,-2.082464334,2,2773
7.2804047905,0.3562067965,-0.345284791,2,2774
1.7134436791,0.0742697358,-0.241746514,2,2775
0.0,0.9681231763,-1.41055227,2,2776
14.000700035,1.2713343452,-0.213439053,2,2777
13.962730251,0.9973464566,0.2988480952,2,2778
7.4937942017,-0.929325,1.0803525543,2,2779
19.809825674,0.2604541582,-0.502620021,2,2780
10.397496283,-0.198158241,0.3292899742,2,2781
10.416582116,-0.174791425,1.6697741204,2,2782
9.4428706327,1.2678527967,-0.258803394,2,2783
20.590401046,-0.485453782,2.9085912235,2,2784
13.513741786,0.7546342466,0.254646206,2,2785
21.455695954,1.7185484479,2.835045012,2,2786
2.3217478118,0.8175610781,0.3116718565,2,2787
12.327416174,0.8121537033,-0.381631487,2,2788
11.396011396,0.6252238137,-0.014808447,2,2789
9.5730423128,-0.077465063,-0.831477413,2,2790
24.100450678,0.792334986,-0.324484714,2,2791
5.6401579244,-0.157155957,0.5013303533,2,2792
16.559032952,1.0032175053,-1.717687309,2,2793
10.176045589,1.1768808641,0.1388428215,2,2794
4.7218811975,1.0586385674,0.0535329501,2,2795
0.0,-0.434264225,-0.965179241,2,2796
3.2561622871,-1.173861617,0.7198686511,2,2797
6.8970273812,-0.440154795,0.1366723235,2,2798
4.7180938901,1.4913373252,-0.747174978,2,2799
9.4492950826,0.7443433301,-0.264567208,2,2800
5.4867878149,0.2206141332,0.7815309037,2,2801
14.31789546,0.3280901028,1.0545556419,2,2802
9.3870271285,0.4703906779,-1.107359548,2,2803
7.2525782916,-0.237510493,0.6748990326,2,2804
14.043957587,-0.10784915,-1.155661446,2,2805
5.28576148,-0.402155749,-0.029083321,2,2806
5.4703098931,0.1014645552,-0.393048461,2,2807
9.9342353619,0.2679751855,0.30137713,2,2808
13.727212827,0.8614788323,0.332812916,2,2809
6.0827250608,0.7518141279,-1.01801447,2,2810
11.469205184,-0.114869282,0.5623571661,2,2811
6.106870229,1.1466242707,-0.354393216,2,2812
12.242211144,0.1417755723,2.472107495,2,2813
1.6461718274,0.3599579445,-0.280216361,2,2814
59.871276755,0.9786315749,-1.054047271,2,2815
2.3230017829,0.6908628282,0.7589181446,2,2816
11.171312071,1.1844628331,-0.262555319,2,2817
7.2603846189,0.8040006945,0.2322010268,2,2818
5.7643532396,1.0566177401,-0.446851804,2,2819
16.616816218,2.2712953668,-1.986670832,2,2820
8.9248344289,-1.223290168,0.9334344684,2,2821
20.905194941,0.8824606708,-0.54601228,2,2822
15.703640889,-0.415973536,1.6835967347,2,2823
14.003573326,0.742882309,0.5641237234,2,2824
7.6681236102,0.5347632673,-0.430538482,2,2825
10.423611644,0.4279290698,1.3587052455,2,2826
10.718113612,1.0183760797,-0.209366489,2,2827
7.889650094,-0.25614566,0.686950206,2,2828
11.543178703,0.5143518353,0.735495645,2,2829
0.0,0.3388923312,-0.453469647,2,2830
5.3487376979,0.8747012536,-0.301011174,2,2831
5.9709334957,0.4874483559,0.0068007967,2,2832
4.9522111623,1.0253563285,-0.388577543,2,2833
7.3914418929,-0.872872214,2.2150559795,2,2834
6.199704894,-0.145022585,0.5738152283,2,2835
2.931691586,1.415616389,-0.688472482,2,2836
2.9871254891,1.36689621,-0.654084237,2,2837
1.8423331307,1.9474524353,-0.347062783,2,2838
12.155310134,0.4898997956,-0.028152401,2,2839
8.9853314464,1.1079856831,-0.214107668,2,2840
6.846032724,1.3149590533,-1.180785269,2,2841
9.1605728943,-0.224672381,1.2531510978,2,2842
0.0,0.6406384373,-1.010192768,2,2843
12.295085935,-0.177790663,1.9298613616,2,2844
4.3981176057,0.3160886226,-0.038690115,2,2845
11.761938367,0.5447203643,-0.068935839,2,2846
6.6480521207,2.3483786121,-1.338872041,2,2847
0.0,0.23360341,-2.370152609,2,2848
3.6877235682,1.9878507723,-0.870129151,2,2849
7.8258828031,-1.021942042,1.5990266664,2,2850
3.5109893968,0.4889385223,-0.651740648,2,2851
9.6548394883,0.3626555255,0.8881925664,2,2852
13.419979724,0.1280759827,1.3931600345,2,2853
13.192438094,0.4015234568,-0.108079267,2,2854
0.0,-0.462458377,-0.062212227,2,2855
5.9475608138,1.7055308259,0.3639257162,2,2856
5.6796897485,-0.135771771,2.6433572839,2,2857
9.246699914,0.0319106514,2.1457083314,2,2858
7.0490046805,0.2591281554,0.5668553123,2,2859
18.722384483,0.1063550441,-0.357045585,2,2860
19.905590627,1.7070903411,-0.778487821,2,2861
8.0729797368,0.5189171728,0.2342070246,2,2862
14.818107728,0.2799663585,0.4666348175,2,2863
13.190538735,-0.054542003,1.6835263501,2,2864
11.193946314,0.6510182901,-0.252998379,2,2865
12.426429887,0.6605350593,0.096735275,2,2866
13.386191628,0.2503339892,1.0698729957,2,2867
14.837235526,0.295915247,-0.529592156,2,2868
1.0050453275,0.2640309517,0.2348398575,2,2869
22.29391245,1.0076972434,0.6726578716,2,2870
6.6438009185,0.0312610057,1.3037611676,2,2871
14.32459533,1.9319279006,-1.303730224,2,2872
28.075548749,0.5688350107,-0.359013914,2,2873
0.0,2.1370012745,-1.294274602,2,2874
0.0,2.0023923777,-0.828230664,2,2875
20.212829202,0.1517015121,0.2521549892,2,2876
45.42563823,0.3332572368,-1.340331411,2,2877
0.0,1.507418517,-2.782928209,2,2878
6.0476311429,-0.107064199,0.162070526,2,2879
14.231422025,-0.061630154,1.6757851126,2,2880
28.108047334,0.4021678385,-0.629818717,2,2881
0.0,2.5926762999,-0.342261551,2,2882
3.1215284472,1.829313832,1.2856540117,2,2883
11.721918086,-0.171218005,1.108712925,2,2884
6.4226075787,2.18746132,-0.19958759,2,2885
27.164388363,-0.266646967,0.0521076524,2,2886
3.3245943995,1.6938806712,1.2765371916,2,2887
13.438692684,-0.461009895,2.2649962972,2,2888
17.694805878,-0.032280309,2.6193194797,2,2889
12.043763232,-0.046457415,0.5087163597,2,2890
19.476093096,-0.545449489,-1.583190232,2,2891
0.0,0.5185477382,-1.583516327,2,2892
0.9619454385,0.363873224,0.2081187776,2,2893
0.0,-1.088909479,-0.749878209,2,2894
4.2795395215,-0.439149728,-0.847205267,2,2895
0.5153098558,-0.879090901,0.4724064261,2,2896
6.4487005868,-0.349213027,-0.198836945,2,2897
0.0,-0.711058948,-0.949868372,2,2898
3.8904450669,-0.946319295,-0.778719194,2,2899
0.0,-0.467224005,-0.896569008,2,2900
0.0,-0.53797487,-0.513408576,2,2901
0.0,-0.284196288,-0.583996894,2,2902
2.806663018,-0.730765778,0.0285539692,2,2903
0.0,-0.418878328,-0.72826867,2,2904
0.9278847938,-0.825604614,0.1862919036,2,2905
1.028425686,-0.234280095,0.0114124737,2,2906
0.0,-0.022980222,-0.893250398,2,2907
10.107135638,-0.284632826,-1.274552515,2,2908
2.7114599856,-0.531506735,-0.050438941,2,2909
4.0938305973,-0.644808215,-0.077985644,2,2910
1.8616773713,-0.533520496,0.1318605398,2,2911
1.8184132526,-0.468835948,0.0022958534,2,2912
0.0,-0.253511671,-0.219475095,2,2913
0.0,-0.171069018,-0.371709429,2,2914
0.0,-0.885993552,-0.033561913,2,2915
1.7343045439,-0.331331896,-0.167453234,2,2916
2.015194567,-0.7613347,-0.037572898,2,2917
1.6578799032,-0.651719772,0.0486142409,2,2918
1.0854934653,-0.827857575,0.3136782517,2,2919
2.6429855164,-0.731490687,-0.282696003,2,2920
3.1983624384,-0.947116429,-0.456292128,2,2921
6.3528365415,0.2117447264,-0.976996823,2,2922
3.0659798872,-0.685508641,-0.285278088,2,2923
0.6840623728,-1.025210707,0.8201030689,2,2924
0.8904005912,-0.666697306,0.7401646732,2,2925
0.0,0.0812599867,-0.966204979,2,2926
0.0,-0.268779461,-0.825438887,2,2927
0.0,0.3354847142,-0.819864432,2,2928
1.7017655818,-0.96413787,0.5588818439,2,2929
0.0,0.2039451752,-1.05846769,2,2930
19.395632104,-0.527650198,-0.428892218,2,2931
1.7579944799,-1.024108543,0.1375609691,2,2932
1.402298367,-1.027828838,0.5170196156,2,2933
0.0,-0.698667576,0.3717317326,2,2934
1.05322582,-1.289099259,1.5417668864,2,2935
1.1167132894,-1.298455929,1.2720972518,2,2936
3.2690956047,-0.538397522,0.020393245,2,2937
5.3536773071,-0.572839071,0.1724906103,2,2938
0.0,-0.584910238,-0.007910414,2,2939
9.3554121059,-0.316512759,-0.758277742,2,2940
3.3697263782,-0.006886777,-0.490808785,2,2941
2.8004144613,0.0352483028,-0.385285033,2,2942
1.1298413703,-0.683136624,0.8166593791,2,2943
2.8353626429,-1.247459256,1.0227602909,2,2944
3.6098476644,-0.224724399,-0.612382532,2,2945
4.5060268109,-0.355028255,-0.256593639,2,2946
1.2825840477,-1.228439019,1.4489685229,2,2947
0.0,-1.355795319,0.4212788431,2,2948
1.4098009361,-0.541546833,-0.151214318,2,2949
0.0,-0.825063039,0.1361574632,2,2950
35.329447094,0.8562018638,-0.930658481,2,2951
2.2464842521,-0.498154389,-0.229285641,2,2952
5.9796095315,-0.714423209,-0.287242707,2,2953
0.0,-0.268838914,-0.137017277,2,2954
2.4744512904,-0.755939168,-0.253886274,2,2955
0.0,-0.234516893,0.2675190944,2,2956
3.6930034629,-1.130224388,1.3748184911,2,2957
7.5202105659,-0.694920842,-0.526488358,2,2958
0.0,-1.002652403,0.0289645951,2,2959
0.3941647845,-1.194091452,0.9746667755,2,2960
2.4139595834,-1.293190501,1.1922392152,2,2961
0.5227200259,-1.543717105,0.8773442071,2,2962
3.7069988138,-0.324478501,-0.061538013,2,2963
0.0,-0.760949741,0.5833830684,2,2964
0.0,-0.543811081,0.111155398,2,2965
1.1908164237,-0.522875265,0.2486598106,2,2966
2.7433148845,-1.065458938,0.5295625455,2,2967
0.3303699152,-0.895544885,1.0100790584,2,2968
1.8949622429,-0.746093167,0.2379523802,2,2969
1.6604400166,-1.156744745,0.4055587622,2,2970
2.5603604988,-1.10962457,0.3587243887,2,2971
1.4491913512,-1.177772533,0.7580355073,2,2972
2.1972388032,-0.829586035,1.6620629702,2,2973
11.680311394,-0.929167267,1.6371481841,2,2974
0.522146859,-1.539914742,0.9417170931,2,2975
0.6120587821,-1.78222376,1.0226075098,2,2976
5.9287114793,-0.830967847,1.5527958136,2,2977
2.5214321735,-0.751788228,0.4249905425,2,2978
0.8493434575,-0.929656687,0.4931211989,2,2979
1.2913389894,-0.81018332,0.9225917257,2,2980
2.4039821257,-1.09686286,1.8291952638,2,2981
5.3612116338,-1.002148245,0.5739271742,2,2982
4.9163034455,-1.223744714,2.56163929,2,2983
4.6177354625,-1.297589625,0.9876845538,2,2984
4.456242878,-1.229658693,0.6549247601,2,2985
4.054715959,-0.989634466,2.0796913337,2,2986
1.9521919671,-1.192294146,1.7137174315,2,2987
2.3968896832,-0.895777889,2.2076918894,2,2988
9.9493778647,-1.014831393,2.2343569557,2,2989
1.8203425885,-1.519640104,1.3634313958,2,2990
1.11000111,-1.209983479,0.8065306411,2,2991
1.440911809,-1.840915578,1.8020256889,2,2992
5.5964008503,-0.88133111,3.1956148899,2,2993
2.1209807415,-0.955729036,0.7875738669,2,2994
3.6329085625,-0.956669771,1.2229750648,2,2995
2.1138855859,-1.333660999,0.8568431627,2,2996
1.7029392732,-1.238248026,0.82913805,2,2997
2.1811202233,-1.107653615,0.6020052106,2,2998
0.6873986087,-1.544391559,0.6448774853,2,2999
6.1967272299,-0.796063898,2.7413678217,2,3000
2.1137448372,-1.147761783,0.9588679389,2,3001
0.9501277922,-1.101503324,0.5891090462,2,3002
1.2336312553,-1.220439439,0.688299405,2,3003
2.9276934247,-1.86778792,2.5801566267,2,3004
5.1769469451,-1.568986954,2.6573445247,2,3005
5.3067289323,-1.084704337,0.4452222334,2,3006
0.0,-0.935528145,0.1999352296,2,3007
3.2835745498,-1.325605195,1.3030707255,2,3008
1.0507954522,-0.895987034,0.8508812574,2,3009
4.4876822877,-1.221022648,1.7438217469,2,3010
2.1789340655,-0.809596168,0.647605217,2,3011
1.6958637882,-1.499943702,0.788398895,2,3012
3.7031503594,-1.015240895,1.8877053,2,3013
2.5034422331,-1.022674643,0.7560268527,2,3014
0.967698233,-1.538015294,0.9031328929,2,3015
2.6201331028,-1.084493162,0.4797253043,2,3016
1.6808700183,-0.986196666,0.1577144921,2,3017
0.0,-0.863552705,0.4611353843,2,3018
3.9575859856,-1.250557191,1.5425737111,2,3019
0.0,-0.997506963,1.041384008,2,3020
2.3439749797,-0.891803965,0.8745349306,2,3021
2.7154543295,-0.769032377,1.2499109049,2,3022
3.9831909343,-0.886079578,0.0460068465,2,3023
1.2244997918,-0.720796433,0.7515465087,2,3024
0.7174939372,-0.826178957,0.4136655797,2,3025
3.4110367505,-1.082464075,0.6527593137,2,3026
4.730567168,-1.170638191,1.8705511768,2,3027
2.3904501516,-1.559981639,1.2349892985,2,3028
1.3102725367,-1.582214493,0.4040322689,2,3029
3.3974670576,-1.393931471,2.2349083126,2,3030
23.504875233,-0.426394501,3.5679454175,2,3031
4.6987864316,-1.212048499,1.7283061732,2,3032
3.4898167148,-1.050949877,1.3740927693,2,3033
2.8115438684,-1.13748664,1.6961450439,2,3034
5.4004681971,-0.91281591,1.3621801805,2,3035
5.9340489796,-0.460353971,0.7353374592,2,3036
0.9016522778,-1.036674182,1.6873486816,2,3037
1.4332910512,-1.152530726,0.6432634575,2,3038
1.6414377682,-0.746947306,1.2932200312,2,3039
2.5285664798,-0.91678191,1.7712423715,2,3040
7.5230775487,-0.713370251,1.5341648514,2,3041
2.3327967901,-1.232358779,0.4613648984,2,3042
0.0,-1.140411598,0.0427868612,2,3043
15.192978126,-0.531503916,3.9468321094,2,3044
3.9839843828,-1.542015047,1.8828392783,2,3045
0.9303970004,-1.353387482,0.896354109,2,3046
3.0756756001,-1.447119481,1.3137585458,2,3047
2.4404827275,-1.167108825,0.9390863516,2,3048
1.793512864,-0.979024008,0.4339826627,2,3049
0.8793682618,-0.916607427,0.5046564333,2,3050
2.1100607698,-0.978229141,0.6685524978,2,3051
5.3872675779,-0.938880409,0.6124344432,2,3052
3.4505365584,-0.71850544,0.5455856698,2,3053
1.6796419003,-0.609986034,0.2682882861,2,3054
0.0,-1.015456222,0.4809106972,2,3055
0.9705722494,-0.628992099,0.2675163271,2,3056
2.568300748,-0.758640785,0.5129948566,2,3057
2.033140185,-0.459414542,-0.364574797,2,3058
1.9810123383,-2.084905832,2.5199323189,2,3059
3.7324701148,-1.037663413,1.0962183169,2,3060
1.0602711113,-1.154329901,0.7749769931,2,3061
1.7568362892,-0.905437027,0.3852466187,2,3062
3.6881315925,-0.804699761,0.8359278403,2,3063
2.7045300879,-1.774386742,1.9739245607,2,3064
5.3793042345,-1.078399704,1.194566031,2,3065
6.6713774761,-1.05856171,1.9007822752,2,3066
3.9516632551,-1.233282455,1.4149817981,2,3067
6.3826392213,-1.063611145,0.1611720921,2,3068
4.96056352,-0.824912781,0.2042471377,2,3069
15.156191733,0.2498967492,4.5952642945,2,3070
9.163383121,-0.240737021,0.2742041792,2,3071
9.7463022823,0.1487346819,2.5252177314,2,3072
15.655752371,1.3492631886,-0.008716596,2,3073
3.074759994,-1.837654798,2.436583151,2,3074
11.782263766,1.4442389078,0.1530569503,2,3075
17.133324316,1.0377606763,0.3344294121,2,3076
4.1264339358,-0.190617627,0.1178758169,2,3077
5.9709736046,-1.179701571,1.333933105,2,3078
1.0963109138,-0.374256857,0.3540506126,2,3079
13.152054186,-0.420047843,-0.133711012,2,3080
7.393533123,-0.258390986,-0.243060082,2,3081
6.0235520887,-1.190625357,0.8590702701,2,3082
1.8001476121,-1.563252515,1.418417073,2,3083
2.2848786729,-0.932459538,-0.17295171,2,3084
8.8558271343,-0.36285011,-1.585123171,3,0
17.208742041,0.1193274268,-1.44408009,3,1
3.4507746989,-0.511196862,-0.315461258,3,2
3.2638140931,-0.082421771,-0.525383618,3,3
7.77000777,-0.289516265,-1.012201537,3,4
4.5731010198,-0.120317841,-1.098009036,3,5
5.6331680937,-0.907102864,-0.796877744,3,6
4.4901153318,-0.938538331,-0.131044447,3,7
28.22732405,0.4129319578,-1.10726467,3,8
0.0,-0.313797157,-1.433252354,3,9
0.0,-0.181184125,-1.965259853,3,10
7.4135853952,-0.538480436,-0.714410776,3,11
0.0,-0.505892139,-1.406755653,3,12
0.0,-0.65912724,-1.637184641,3,13
0.0,-0.262098455,-1.525174078,3,14
0.0,-0.477416086,-1.486048668,3,15
0.0,-0.323758558,-1.016135956,3,16
19.16180778,1.5151426343,-0.617592223,3,17
0.0,-0.36557806,-1.457602555,3,18
0.0,-0.460808826,-1.121192763,3,19
0.0,-0.497480739,-0.799092805,3,20
0.0,-0.452521867,-1.116605294,3,21
0.0,-0.492521982,-0.794174133,3,22
14.287755394,0.4795188875,-1.526525342,3,23
12.421588721,0.2015620046,-1.780761894,3,24
6.5040650407,-0.469618691,-1.29822388,3,25
0.0,-0.354389468,-1.822591369,3,26
4.0611928036,-0.588086914,0.6806574829,3,27
5.518078605,0.0361391454,-0.329412633,3,28
0.5708544549,-0.650875611,0.2561134583,3,29
0.0,-0.90466485,-0.75445022,3,30
6.2365524338,-0.576185189,0.3778925211,3,31
2.9980063258,-1.091257299,-0.450151888,3,32
0.0,0.1504462549,-1.174452724,3,33
2.2499313771,-1.054668034,0.8645868317,3,34
35.030731505,0.1201316863,-1.03951938,3,35
4.3408429917,-0.093180782,-1.182231483,3,36
0.0,-0.27277086,-0.784407659,3,37
7.6640098099,-0.782159614,-0.668004818,3,38
0.0,-0.214125328,-0.561764918,3,39
2.1517870592,0.2516370442,-0.271828463,3,40
0.0,-0.190093295,-1.15324968,3,41
6.6576418633,-0.485812981,-0.049531466,3,42
4.9522111623,-0.609340682,-1.238881044,3,43
3.8723667906,-0.683793731,0.2172390253,3,44
8.3920778785,0.2248902714,-1.071008494,3,45
5.4716568177,-0.742592623,-1.605728175,3,46
4.3428481188,-1.156108516,1.5214390203,3,47
3.0270008476,-0.516078609,0.7983503105,3,48
3.8424591739,-0.220314209,-1.226473624,3,49
5.1112985254,-1.688133688,-0.83414948,3,50
12.739664947,-0.126845229,-1.257436409,3,51
1.5128593041,-0.580295067,0.46105232,3,52
0.0,-0.456175797,-0.109026742,3,53
2.1846463058,-0.521955978,-0.324603982,3,54
4.5158959538,-0.847665382,-0.409642591,3,55
0.0,-0.523137686,-1.369277206,3,56
10.43950308,-0.3119395,-0.645046737,3,57
2.7226442321,-1.097223224,-0.884702691,3,58
5.1353155651,-0.284091598,-1.374811029,3,59
0.0,0.1316762404,-2.058470794,3,60
3.4675266133,-0.946555734,-0.635380321,3,61
4.485594902,-0.506181161,1.5878063982,3,62
5.247691016,0.2314014612,-0.443181869,3,63
0.0,0.4744023779,-0.886019787,3,64
1.6730801405,-0.52565918,0.4372945035,3,65
20.128824477,0.5986155412,-2.590767101,3,66
0.0,0.1679404901,-0.952159968,3,67
6.1827624583,-0.427410945,0.0344451906,3,68
3.4707760655,-0.873806091,-1.095266695,3,69
2.3234740584,-1.018826112,-0.139407052,3,70
2.7182776992,-1.012968386,1.4703239289,3,71
2.321855627,-0.86691686,-0.052331001,3,72
11.824524063,0.4048471148,-1.706061545,3,73
4.7762334623,0.0468818598,-1.134748843,3,74
5.3837249993,-0.830653445,-0.873856008,3,75
0.0,-0.802226049,-1.391294251,3,76
7.2040919242,0.1074183636,-1.577018664,3,77
2.5491995513,0.1456493365,-1.079019613,3,78
2.82366229,-1.354347646,-0.954493966,3,79
6.3529616221,-1.027666257,2.4784586975,3,80
1.6522917286,-0.609797682,0.3990151261,3,81
0.0,-0.629052582,-1.395632902,3,82
0.0,-0.637654261,-1.527950327,3,83
0.0,-0.882492908,-0.768846273,3,84
3.206772704,-0.686537812,0.048823256,3,85
6.1390584438,-0.616941275,0.3701704053,3,86
0.0,1.6192517404,-2.934762847,3,87
0.0,-0.768357927,-1.332090296,3,88
1.3399257681,-0.371156599,-0.403969246,3,89
0.0,0.1104895388,-1.205331365,3,90
0.0,-1.259220987,-0.849037326,3,91
3.5186134652,-0.736327725,0.3689539663,3,92
0.0,-0.271771553,-0.793446184,3,93
6.022282445,0.2166734686,-1.028076918,3,94
9.0702947846,-0.846618357,-1.581455604,3,95
3.1670625495,0.3057002723,-0.483439316,3,96
2.5548097944,-0.048337145,0.1882776128,3,97
0.0,0.1881092488,-1.961913374,3,98
0.0,0.2393732813,-0.518812116,3,99
4.0199388969,-0.971476557,-0.845918157,3,100
0.0,0.3738199117,-2.14043017,3,101
0.0,-0.674496774,-1.830001613,3,102
0.0,-0.416146791,-2.414736521,3,103
0.0,-0.675477391,-0.418870177,3,104
0.0,0.9872268787,-1.588247005,3,105
0.6081504321,-1.056329105,0.2866890197,3,106
5.5596394883,-0.489632113,1.8593537235,3,107
0.0,-0.653051901,-1.691320935,3,108
7.5374990578,-0.624672598,-0.80003919,3,109
2.493579034,-0.761916625,-0.03401,3,110
2.3877745941,-0.379132876,-0.680992656,3,111
1.5109106636,-1.059191752,0.6035264185,3,112
0.0,1.3483140619,-2.20200155,3,113
5.6813016998,-0.041361043,-0.09811184,3,114
5.4060994317,-1.04244819,0.3530951327,3,115
4.8284297946,-0.841491389,1.144876287,3,116
3.4783818568,-0.769319671,-0.047729394,3,117
0.0,-0.644760874,-2.192299796,3,118
8.1155656549,-0.08132511,0.7982520102,3,119
7.4604595643,-0.025288218,-0.77718774,3,120
4.2199434528,-0.918016366,-0.259509735,3,121
0.0,-0.905491716,-0.334666591,3,122
0.0,-0.33599984,-0.680258485,3,123
6.4164260507,-1.103229792,-1.027534426,3,124
2.5427823124,-0.532689006,-1.031307612,3,125
23.571404519,-0.570061637,-1.328999787,3,126
12.345679012,-0.086231131,-1.92132923,3,127
2.3487410748,0.1775444069,-0.33143523,3,128
3.195756036,-0.066856738,0.2446505391,3,129
1.9338245248,-0.42295469,-0.362974444,3,130
2.9748624126,-0.481447907,0.1714804207,3,131
10.203040506,-0.278071777,-1.659371655,3,132
3.3404596472,-1.098601542,0.0542979179,3,133
32.48862898,0.2822497448,-2.495697333,3,134
4.5023750028,-0.602500451,0.2048221231,3,135
7.5278530563,-0.067368753,-1.588008102,3,136
0.0,-0.341376249,-1.954322207,3,137
9.5170116583,-0.583124399,0.0484728708,3,138
4.5685464713,-1.547514577,0.7697248728,3,139
0.0,1.3219757732,-1.574339366,3,140
0.0,-0.208679308,0.1822111685,3,141
0.0,-1.224195232,-1.691427902,3,142
0.0,-0.494243545,-1.659373983,3,143
2.2569797098,-0.527031292,-1.211970606,3,144
1.4819425303,-0.2442645,-0.487779208,3,145
1.9861367654,-0.270985398,-0.429663616,3,146
0.0,0.4401194337,-1.553936985,3,147
0.0,0.878673932,-1.309540441,3,148
0.0,-0.293868986,-1.15209852,3,149
0.0,0.313180582,-2.421616639,3,150
0.0,0.3284591778,-1.448406302,3,151
0.0,-0.723605335,-1.032188637,3,152
1.7354783846,-0.894612737,-0.435369042,3,153
3.9429067108,-0.865702978,-0.817829845,3,154
0.0,-0.633455983,0.137287758,3,155
8.216251746,-0.471467377,-1.397279414,3,156
10.54073996,-0.575764705,0.2637883283,3,157
9.9058940069,-0.253100774,-0.983523879,3,158
5.922240976,0.0191092463,-0.148484921,3,159
7.5611508072,-0.607142611,-0.833843281,3,160
0.0,-1.170329786,-1.212414335,3,161
6.4793816819,-0.759405883,0.6201256799,3,162
0.0,-0.111116829,-2.467784477,3,163
16.189088554,-0.915842024,-1.190834496,3,164
5.9442430007,-0.308175649,-0.262698572,3,165
46.040515654,1.965523043,-1.559043784,3,166
5.0324593629,-0.367603304,-0.407322695,3,167
3.8925178508,-0.457608004,0.7044705905,3,168
4.2092856842,-1.242035628,-1.128912373,3,169
4.1903420995,-0.896034346,0.6726868909,3,170
8.698677801,-0.580973693,-1.043708319,3,171
1.3338135062,0.1893153007,-0.105076787,3,172
0.0,0.3030658016,-0.047687252,3,173
6.9444444444,0.3974375132,-1.317883762,3,174
4.6251329726,-0.052265205,-1.07093599,3,175
0.0,-0.891147848,-1.171974759,3,176
0.0,-0.490717788,-1.464417425,3,177
0.0,-0.422736741,-1.531317956,3,178
5.3256643766,-0.929487771,-0.52794024,3,179
0.0,-0.456822222,-0.165567612,3,180
2.0519765664,-0.470347922,0.1371160617,3,181
0.0,-0.46777268,-1.825978387,3,182
2.8053638557,-1.085348285,0.2743497671,3,183
7.0005950506,-0.715204933,0.2899818766,3,184
0.0,-0.279952862,-0.522487471,3,185
2.5954475849,0.1322183698,-0.683332093,3,186
5.4024851432,-0.050925958,-0.571187139,3,187
2.7410026588,-0.376470546,-0.437209433,3,188
0.0,0.8071160025,-2.433288037,3,189
0.0,-0.415016141,-1.403797411,3,190
4.6483521592,-0.064599851,-0.833012884,3,191
1.1973610163,-0.49820947,0.0985657322,3,192
4.3351523633,-0.953378082,1.5101434453,3,193
4.213542325,-0.753169046,-0.664956797,3,194
12.016342225,0.4271842079,-1.243725361,3,195
0.0,0.1162492816,-1.036111484,3,196
